model,top1,top1_err,top5,top5_err,param_count,img_size,crop_pct,interpolation,top1_diff,top5_diff,rank_diff
efficientnet_em.ra2_in1k,12.4,87.6,43.933,56.067,6.90,240,0.882,bicubic,-81.43,-54.887,28
cspdarknet53.ra_in1k,11.96,88.04,43.267,56.733,27.64,256,0.887,bilinear,-82.7,-55.583,-97
nf_resnet50.ra2_in1k,11.773,88.227,45.907,54.093,25.56,288,0.94,bicubic,-82.767,-52.723,-75
fbnetv3_b.ra2_in1k,11.76,88.24,44.4,55.6,8.60,256,0.95,bilinear,-82.21,-54.09,-1
dpn92.mx_in1k,11.64,88.36,40.16,59.84,37.67,224,0.875,bicubic,-82.65,-58.59,-41
xception41.tf_in1k,11.56,88.44,39.067,60.933,26.97,299,0.903,bicubic,-81.87,-59.153,61
vit_small_patch32_224.augreg_in21k_ft_in1k,11.507,88.493,39.547,60.453,22.88,224,0.9,bicubic,-80.533,-58.743,176
efficientvit_b1.r224_in1k,11.493,88.507,40.2,59.8,9.10,224,0.95,bicubic,-82.017,-58.1,47
levit_128.fb_dist_in1k,11.44,88.56,40.187,59.813,9.21,224,0.9,bicubic,-81.89,-58.333,69
levit_conv_128.fb_dist_in1k,11.44,88.56,40.173,59.827,9.21,224,0.9,bicubic,-81.91,-58.197,66
efficientnet_b2_pruned.in1k,11.333,88.667,42.04,57.96,8.31,260,0.89,bicubic,-82.807,-56.67,-31
tf_efficientnet_el.in1k,11.32,88.68,42.053,57.947,10.59,300,0.904,bicubic,-83.08,-56.657,-71
convnext_femto.d1_in1k,11.213,88.787,42.773,57.227,5.22,288,0.95,bicubic,-82.717,-55.747,-13
vit_tiny_r_s16_p8_384.augreg_in21k_ft_in1k,11.093,88.907,39.933,60.067,6.36,384,1.0,bicubic,-80.947,-58.297,160
mobilevitv2_100.cvnets_in1k,11.067,88.933,40.613,59.387,4.90,256,0.888,bicubic,-82.233,-57.667,63
tf_efficientnet_b0.ns_jft_in1k,11.0,89.0,40.08,59.92,5.29,224,0.875,bicubic,-82.62,-58.56,19
tf_efficientnetv2_b2.in1k,11.0,89.0,39.747,60.253,10.10,260,0.89,bicubic,-83.42,-58.833,-82
dpn107.mx_in1k,10.827,89.173,38.307,61.693,86.92,224,0.875,bicubic,-83.513,-60.193,-77
mobileone_s4.apple_in1k,10.787,89.213,38.48,61.52,14.95,224,0.9,bilinear,-82.953,-59.59,-2
densenetblur121d.ra_in1k,10.547,89.453,39.707,60.293,8.00,288,0.95,bicubic,-82.073,-58.553,109
tf_efficientnet_b2.ap_in1k,10.533,89.467,40.133,59.867,9.11,260,0.89,bicubic,-83.977,-58.487,-105
dpn131.mx_in1k,10.533,89.467,36.787,63.213,79.25,224,0.875,bicubic,-83.517,-61.923,-44
rexnet_130.nav_in1k,10.413,89.587,41.547,58.453,7.56,224,0.875,bicubic,-83.487,-56.853,-26
repvit_m0_9.dist_450e_in1k,10.4,89.6,40.12,59.88,5.49,224,0.95,bicubic,-83.2,-58.38,7
dpn98.mx_in1k,10.013,89.987,36.173,63.827,61.57,224,0.875,bicubic,-84.147,-62.467,-70
efficientnet_b1.ft_in1k,10.0,90.0,37.6,62.4,7.79,256,1.0,bicubic,-83.25,-60.69,38
resnet33ts.ra2_in1k,9.947,90.053,39.84,60.16,19.68,288,1.0,bicubic,-84.153,-58.81,-64
tf_efficientnet_lite3.in1k,9.68,90.32,39.013,60.987,8.20,300,0.904,bilinear,-84.52,-59.617,-87
tf_efficientnet_b2.aa_in1k,9.667,90.333,38.893,61.107,9.11,260,0.89,bicubic,-84.713,-59.717,-109
tf_efficientnet_cc_b1_8e.in1k,9.573,90.427,36.84,63.16,39.72,240,0.882,bicubic,-84.347,-61.42,-47
cspresnet50.ra_in1k,9.293,90.707,39.613,60.387,21.62,256,0.887,bilinear,-84.447,-59.027,-32
repvit_m0_9.dist_300e_in1k,9.293,90.707,38.84,61.16,5.49,224,0.95,bicubic,-84.147,-59.87,3
vit_tiny_patch16_224.augreg_in21k_ft_in1k,9.053,90.947,34.627,65.373,5.72,224,0.9,bicubic,-82.717,-63.413,130
vit_base_patch16_224.sam_in1k,8.987,91.013,36.133,63.867,86.57,224,0.9,bicubic,-85.163,-62.367,-93
rexnet_100.nav_in1k,8.893,91.107,36.413,63.587,4.80,224,0.875,bicubic,-84.127,-61.777,33
mixnet_l.ft_in1k,8.893,91.107,36.24,63.76,7.33,224,0.875,bicubic,-84.537,-62.19,-8
efficientvit_m5.r224_in1k,8.893,91.107,34.587,65.413,12.47,224,0.875,bicubic,-83.567,-63.403,82
convit_tiny.fb_in1k,8.867,91.133,34.307,65.693,5.71,224,0.875,bicubic,-81.793,-63.423,156
mobilenetv3_large_100.miil_in21k_ft_in1k,8.853,91.147,33.08,66.92,5.48,224,0.875,bilinear,-83.407,-64.54,90
levit_conv_128s.fb_dist_in1k,8.653,91.347,33.093,66.907,7.78,224,0.9,bicubic,-83.307,-64.967,107
levit_128s.fb_dist_in1k,8.64,91.36,33.067,66.933,7.78,224,0.9,bicubic,-83.32,-64.823,103
repvit_m1.dist_in1k,8.613,91.387,37.293,62.707,5.49,224,0.95,bicubic,-84.677,-61.147,0
ghostnetv2_160.in1k,8.56,91.44,36.627,63.373,12.39,224,0.875,bicubic,-84.43,-61.603,23
convnext_atto_ols.a2_in1k,8.533,91.467,35.0,65.0,3.70,288,0.95,bicubic,-84.557,-63.47,13
tf_efficientnet_b2.in1k,8.52,91.48,36.52,63.48,9.11,260,0.89,bicubic,-85.59,-61.93,-106
tf_efficientnet_b1.ap_in1k,8.453,91.547,35.24,64.76,7.79,240,0.882,bicubic,-85.227,-63.12,-58
ese_vovnet19b_dw.ra_in1k,8.307,91.693,36.973,63.027,6.54,288,0.95,bicubic,-84.843,-61.277,2
resmlp_12_224.fb_distilled_in1k,8.307,91.693,36.853,63.147,15.35,224,0.875,bicubic,-84.513,-61.287,31
vit_base_patch32_224.augreg_in1k,7.987,92.013,30.453,69.547,88.22,224,0.9,bicubic,-83.203,-66.937,113
cs3darknet_m.c2ns_in1k,7.96,92.04,36.507,63.493,9.31,288,0.95,bicubic,-85.39,-62.103,-29
poolformerv2_s12.sail_in1k,7.96,92.04,34.56,65.44,11.89,224,1.0,bicubic,-85.0,-63.8,13
fastvit_t8.apple_dist_in1k,7.853,92.147,34.667,65.333,4.03,256,0.9,bicubic,-84.687,-63.503,43
mobilevitv2_075.cvnets_in1k,7.773,92.227,33.72,66.28,2.87,256,0.888,bicubic,-83.987,-64.06,87
tf_efficientnetv2_b1.in1k,7.72,92.28,34.613,65.387,8.14,240,0.882,bicubic,-86.23,-64.007,-111
deit_tiny_distilled_patch16_224.fb_in1k,7.693,92.307,33.507,66.493,5.91,224,0.9,bicubic,-83.017,-64.053,116
efficientformerv2_s0.snap_dist_in1k,7.667,92.333,32.653,67.347,3.60,224,0.95,bicubic,-84.293,-65.407,72
convnext_atto.d2_in1k,7.613,92.387,35.053,64.947,3.70,288,0.95,bicubic,-85.177,-63.097,12
efficientnet_b1_pruned.in1k,7.48,92.52,34.48,65.52,6.33,240,0.882,bicubic,-85.3,-63.56,11
densenet121.ra_in1k,7.333,92.667,35.48,64.52,7.98,288,0.95,bicubic,-85.187,-62.74,28
deit_tiny_patch16_224.fb_in1k,7.293,92.707,30.68,69.32,5.72,224,0.9,bicubic,-82.367,-66.77,134
edgenext_x_small.in1k,7.267,92.733,30.92,69.08,2.34,288,1.0,bicubic,-84.443,-66.68,76
hardcorenas_e.miil_green_in1k,7.24,92.76,33.307,66.693,8.07,224,0.875,bilinear,-85.33,-64.793,16
efficientnet_b0.ra_in1k,7.213,92.787,33.987,66.013,5.29,224,0.875,bicubic,-85.477,-64.083,8
tf_mixnet_l.in1k,7.173,92.827,31.667,68.333,7.33,224,0.875,bicubic,-86.147,-66.363,-50
tf_efficientnet_b1.aa_in1k,7.16,92.84,33.027,66.973,7.79,240,0.882,bicubic,-86.33,-65.333,-73
tf_efficientnet_cc_b0_8e.in1k,7.133,92.867,31.787,68.213,24.01,224,0.875,bicubic,-85.707,-66.393,-10
resmlp_12_224.fb_in1k,7.013,92.987,33.933,66.067,15.35,224,0.875,bicubic,-85.207,-64.217,35
cs3darknet_focus_m.c2ns_in1k,6.933,93.067,34.587,65.413,9.30,288,0.95,bicubic,-86.037,-63.473,-24
fastvit_t8.apple_in1k,6.893,93.107,33.4,66.6,4.03,256,0.9,bicubic,-85.167,-64.53,42
hardcorenas_f.miil_green_in1k,6.88,93.12,34.067,65.933,8.20,224,0.875,bilinear,-86.09,-64.323,-25
ghostnetv2_130.in1k,6.707,93.293,32.96,67.04,8.96,224,0.875,bicubic,-85.613,-65.3,25
efficientnet_es.ra_in1k,6.693,93.307,33.973,66.027,5.44,224,0.875,bicubic,-86.477,-64.437,-49
selecsls60b.in1k,6.693,93.307,33.293,66.707,32.77,224,0.875,bicubic,-86.617,-64.997,-60
poolformer_s12.sail_in1k,6.653,93.347,34.52,65.48,11.92,224,0.9,bicubic,-85.957,-63.66,-2
mixnet_m.ft_in1k,6.653,93.347,32.053,67.947,5.01,224,0.875,bicubic,-85.757,-66.097,14
dpn68b.mx_in1k,6.64,93.36,32.907,67.093,12.61,224,0.875,bicubic,-86.15,-65.173,-18
tinynet_a.in1k,6.64,93.36,32.227,67.773,6.19,192,0.875,bicubic,-85.8,-65.853,9
tf_efficientnet_b1.in1k,6.627,93.373,32.64,67.36,7.79,240,0.882,bicubic,-86.473,-65.66,-49
repghostnet_150.in1k,6.453,93.547,32.307,67.693,6.58,224,0.875,bicubic,-85.917,-65.743,6
hardcorenas_d.miil_green_in1k,6.453,93.547,32.187,67.813,7.50,224,0.875,bilinear,-85.947,-65.893,4
tf_efficientnet_cc_b0_4e.in1k,5.987,94.013,29.587,70.413,13.31,224,0.875,bicubic,-86.613,-68.493,-21
tf_efficientnetv2_b0.in1k,5.867,94.133,30.787,69.213,7.14,224,0.875,bicubic,-87.243,-67.603,-71
selecsls60.in1k,5.68,94.32,32.52,67.48,30.67,224,0.875,bicubic,-87.33,-65.78,-62
hardcorenas_c.miil_green_in1k,5.653,94.347,30.427,69.573,5.52,224,0.875,bilinear,-86.367,-67.413,9
ghostnetv2_100.in1k,5.387,94.613,28.56,71.44,6.16,224,0.875,bicubic,-85.513,-69.14,45
tf_efficientnet_em.in1k,5.36,94.64,31.08,68.92,6.90,240,0.882,bicubic,-87.58,-67.1,-61
tf_efficientnet_lite2.in1k,5.333,94.667,30.88,69.12,6.09,260,0.89,bicubic,-87.317,-67.35,-41
gernet_s.idstcv_in1k,5.32,94.68,30.147,69.853,8.17,224,0.875,bilinear,-86.81,-68.043,-7
tf_efficientnet_b0.ap_in1k,5.307,94.693,28.84,71.16,5.29,224,0.875,bicubic,-86.893,-69.18,-12
efficientvit_m4.r224_in1k,5.307,94.693,28.013,71.987,8.80,224,0.875,bicubic,-85.273,-69.517,55
efficientvit_m3.r224_in1k,5.16,94.84,27.4,72.6,6.90,224,0.875,bicubic,-84.7,-70.14,64
vit_tiny_r_s16_p8_224.augreg_in21k_ft_in1k,5.08,94.92,27.027,72.973,6.34,224,0.9,bicubic,-84.1,-70.193,74
mobilenetv3_large_100.ra_in1k,5.067,94.933,28.2,71.8,5.48,224,0.875,bicubic,-86.283,-69.51,17
tf_efficientnet_b0.aa_in1k,5.053,94.947,28.76,71.24,5.29,224,0.875,bicubic,-87.187,-69.24,-23
tf_mixnet_m.in1k,5.053,94.947,28.187,71.813,5.01,224,0.875,bicubic,-87.247,-69.703,-27
repghostnet_130.in1k,4.987,95.013,29.653,70.347,5.48,224,0.875,bicubic,-86.903,-68.277,-5
mixnet_s.ft_in1k,4.947,95.053,28.573,71.427,4.13,224,0.875,bicubic,-86.873,-69.127,-2
hardcorenas_b.miil_green_in1k,4.947,95.053,28.04,71.96,5.18,224,0.875,bilinear,-86.813,-69.82,2
mobilenetv3_rw.rmsp_in1k,4.933,95.067,29.853,70.147,5.48,224,0.875,bicubic,-86.277,-67.807,13
hardcorenas_a.miil_green_in1k,4.893,95.107,28.093,71.907,5.26,224,0.875,bilinear,-86.457,-69.757,7
selecsls42b.in1k,4.68,95.32,28.573,71.427,32.46,224,0.875,bicubic,-87.61,-69.537,-40
tf_efficientnet_lite1.in1k,4.6,95.4,28.347,71.653,5.42,240,0.882,bicubic,-88.03,-69.713,-67
mobilenetv2_120d.ra_in1k,4.547,95.453,29.32,70.68,5.83,224,0.875,bicubic,-87.853,-68.74,-48
tf_efficientnet_b0.in1k,4.427,95.573,26.68,73.32,5.29,224,0.875,bicubic,-87.653,-71.48,-34
pvt_v2_b0.in1k,4.347,95.653,25.96,74.04,3.67,224,0.9,bicubic,-84.433,-70.9,61
vit_base_patch32_224.sam_in1k,4.333,95.667,24.387,75.613,88.22,224,0.9,bicubic,-85.407,-72.613,41
edgenext_xx_small.in1k,4.267,95.733,24.093,75.907,1.33,288,1.0,bicubic,-84.623,-72.887,57
tinynet_b.in1k,4.2,95.8,26.787,73.213,3.73,188,0.875,bicubic,-86.72,-70.873,5
efficientnet_es_pruned.in1k,4.2,95.8,26.453,73.547,5.44,224,0.875,bicubic,-86.97,-71.287,-1
repghostnet_111.in1k,4.147,95.853,26.187,73.813,4.54,224,0.875,bicubic,-86.563,-71.283,13
fbnetc_100.rmsp_in1k,4.107,95.893,25.907,74.093,5.57,224,0.875,bilinear,-86.623,-71.303,8
semnasnet_100.rmsp_in1k,3.947,96.053,26.933,73.067,3.89,224,0.875,bicubic,-87.363,-70.627,-14
dpn68.mx_in1k,3.893,96.107,25.693,74.307,12.61,224,0.875,bicubic,-88.097,-72.527,-42
tf_mixnet_s.in1k,3.88,96.12,25.267,74.733,4.13,224,0.875,bicubic,-87.64,-72.353,-23
semnasnet_075.rmsp_in1k,3.867,96.133,27.08,72.92,2.91,224,0.875,bicubic,-86.203,-70.36,21
tf_efficientnet_es.in1k,3.827,96.173,26.133,73.867,5.44,224,0.875,bicubic,-88.143,-71.747,-45
mobilenetv2_140.ra_in1k,3.72,96.28,26.72,73.28,6.11,224,0.875,bicubic,-88.12,-71.14,-41
densenet169.tv_in1k,3.707,96.293,25.587,74.413,14.15,224,0.875,bicubic,-88.233,-72.553,-46
efficientvit_m2.r224_in1k,3.613,96.387,21.853,78.147,4.19,224,0.875,bicubic,-84.857,-75.047,40
spnasnet_100.rmsp_in1k,3.573,96.427,24.253,75.747,4.42,224,0.875,bilinear,-86.757,-72.937,1
tf_mobilenetv3_large_100.in1k,3.56,96.44,25.12,74.88,5.48,224,0.875,bilinear,-87.67,-72.54,-31
repghostnet_100.in1k,3.52,96.48,24.52,75.48,4.07,224,0.875,bicubic,-86.77,-72.96,-1
ghostnet_100.in1k,3.427,96.573,25.12,74.88,5.18,224,0.875,bicubic,-86.753,-72.17,1
efficientnet_lite0.ra_in1k,3.24,96.76,25.947,74.053,4.65,224,0.875,bicubic,-87.88,-71.693,-34
efficientvit_b0.r224_in1k,3.2,96.8,19.533,80.467,3.41,224,0.95,bicubic,-84.74,-76.597,31
mobilenetv2_110d.ra_in1k,3.187,96.813,24.573,75.427,4.52,224,0.875,bicubic,-87.773,-72.967,-31
tinynet_c.in1k,3.12,96.88,21.52,78.48,2.46,184,0.875,bicubic,-84.66,-74.85,29
mnasnet_100.rmsp_in1k,3.107,96.893,24.227,75.773,4.38,224,0.875,bicubic,-87.393,-73.243,-17
repghostnet_080.in1k,3.08,96.92,21.973,78.027,3.28,224,0.875,bicubic,-85.76,-74.727,16
tf_efficientnet_lite0.in1k,3.04,96.96,22.893,77.107,4.65,224,0.875,bicubic,-88.01,-74.687,-39
mobileone_s1.apple_in1k,2.947,97.053,24.947,75.053,4.83,224,0.9,bilinear,-88.333,-72.873,-49
vgg19_bn.tv_in1k,2.947,97.053,23.44,76.56,143.68,224,0.875,bilinear,-87.133,-74.14,-12
tinynet_d.in1k,2.853,97.147,17.787,82.213,2.34,152,0.875,bicubic,-81.867,-77.383,40
tf_mobilenetv3_large_075.in1k,2.84,97.16,21.56,78.44,3.99,224,0.875,bilinear,-86.8,-75.63,-3
efficientvit_m1.r224_in1k,2.827,97.173,19.6,80.4,2.98,224,0.875,bicubic,-83.963,-76.43,27
vgg16_bn.tv_in1k,2.653,97.347,23.8,76.2,138.37,224,0.875,bilinear,-87.437,-73.57,-21
lcnet_100.ra2_in1k,2.627,97.373,20.76,79.24,2.95,224,0.875,bicubic,-86.123,-76.22,6
vgg16.tv_in1k,2.627,97.373,20.36,79.64,138.36,224,0.875,bilinear,-85.933,-76.44,7
densenet121.tv_in1k,2.547,97.453,22.653,77.347,7.98,224,0.875,bicubic,-88.343,-75.057,-47
lcnet_075.ra2_in1k,2.32,97.68,17.173,82.827,2.36,224,0.875,bicubic,-83.65,-78.507,21
mobilenetv3_small_075.lamb_in1k,2.307,97.693,15.893,84.107,2.04,224,0.875,bicubic,-80.723,-78.207,30
efficientvit_m0.r224_in1k,2.293,97.707,16.493,83.507,2.35,224,0.875,bicubic,-80.057,-77.937,30
repghostnet_058.in1k,2.253,97.747,18.32,81.68,2.55,224,0.875,bicubic,-84.287,-77.58,13
mobileone_s0.apple_in1k,2.24,97.76,17.467,82.533,5.29,224,0.875,bilinear,-85.99,-78.933,0
mobilenetv2_100.ra_in1k,2.147,97.853,19.933,80.067,3.50,224,0.875,bicubic,-87.453,-77.217,-23
vgg19.tv_in1k,2.107,97.893,20.76,79.24,143.67,224,0.875,bilinear,-86.943,-76.11,-19
vgg13_bn.tv_in1k,2.093,97.907,20.333,79.667,133.05,224,0.875,bilinear,-86.657,-76.387,-12
tf_mobilenetv3_small_100.in1k,2.027,97.973,15.827,84.173,2.54,224,0.875,bilinear,-83.163,-79.943,12
mobilenetv3_small_100.lamb_in1k,1.987,98.013,17.093,82.907,2.54,224,0.875,bicubic,-83.233,-78.557,10
repghostnet_050.in1k,1.987,98.013,16.507,83.493,2.31,224,0.875,bicubic,-83.073,-78.693,11
tf_mobilenetv3_small_075.in1k,1.987,98.013,14.84,85.16,2.04,224,0.875,bilinear,-81.513,-80.0,16
tinynet_e.in1k,1.853,98.147,14.013,85.987,2.04,106,0.875,bicubic,-77.067,-78.527,18
vgg13.tv_in1k,1.84,98.16,18.027,81.973,133.05,224,0.875,bilinear,-85.2,-78.303,-5
mobilenetv3_small_050.lamb_in1k,1.813,98.187,12.533,87.467,1.59,224,0.875,bicubic,-75.207,-78.767,17
lcnet_050.ra2_in1k,1.787,98.213,13.867,86.133,1.88,224,0.875,bicubic,-80.013,-79.843,13
mnasnet_small.lamb_in1k,1.773,98.227,15.08,84.92,2.03,224,0.875,bicubic,-82.647,-80.11,5
vgg11_bn.tv_in1k,1.72,98.28,18.093,81.907,132.87,224,0.875,bilinear,-85.78,-78.727,-15
tf_mobilenetv3_large_minimal_100.in1k,1.613,98.387,17.12,82.88,3.92,224,0.875,bilinear,-87.337,-79.74,-34
mobilenetv2_050.lamb_in1k,1.613,98.387,14.2,85.8,1.97,224,0.875,bicubic,-82.297,-80.52,3
vgg11.tv_in1k,1.56,98.44,16.187,83.813,132.86,224,0.875,bilinear,-85.02,-80.093,-13
tf_mobilenetv3_small_minimal_100.in1k,1.04,98.96,11.493,88.507,2.04,224,0.875,bilinear,-80.36,-82.187,-1
