model,top1,top1_err,top5,top5_err,param_count,img_size,crop_pct,interpolation,top1_diff,top5_diff,rank_diff
mobileone_s4.apple_in1k,68.13,31.87,87.11,12.89,14.95,224,0.9,bilinear,-11.296,-7.37,11
resmlp_36_224.fb_in1k,68.09,31.91,88.18,11.82,44.69,224,0.875,bicubic,-11.682,-6.704,-19
dpn68b.ra_in1k,68.07,31.93,87.38,12.62,12.61,288,1.0,bicubic,-11.29,-7.056,12
dpn92.mx_in1k,67.98,32.02,87.6,12.4,37.67,224,0.875,bicubic,-12.058,-7.26,-43
nf_regnet_b1.ra2_in1k,67.97,32.03,88.22,11.78,10.22,288,0.9,bicubic,-11.338,-6.52,12
repvit_m0_9.dist_450e_in1k,67.92,32.08,87.89,12.11,5.49,224,0.95,bicubic,-11.146,-6.49,34
fastvit_t12.apple_in1k,67.92,32.08,87.55,12.45,7.55,256,0.9,bicubic,-11.344,-7.012,17
levit_192.fb_dist_in1k,67.9,32.1,87.9,12.1,10.95,224,0.9,bicubic,-11.938,-6.884,-34
levit_conv_192.fb_dist_in1k,67.9,32.1,87.89,12.11,10.95,224,0.9,bicubic,-11.938,-6.888,-36
tf_efficientnetv2_b1.in1k,67.89,32.11,87.81,12.19,8.14,240,0.882,bicubic,-11.57,-6.912,-9
efficientnet_em.ra2_in1k,67.85,32.15,88.13,11.87,6.90,240,0.882,bicubic,-11.394,-6.664,11
resmlp_24_224.fb_in1k,67.82,32.18,87.61,12.39,30.02,224,0.875,bicubic,-11.554,-6.936,-6
efficientvit_b1.r224_in1k,67.76,32.24,87.34,12.66,9.10,224,0.95,bicubic,-11.492,-6.964,5
resnet33ts.ra2_in1k,67.73,32.27,88.1,11.9,19.68,288,1.0,bicubic,-11.996,-6.728,-39
tf_efficientnet_b0.ns_jft_in1k,67.7,32.3,88.07,11.93,5.29,224,0.875,bicubic,-10.968,-6.302,42
convnext_femto_ols.d1_in1k,67.65,32.35,87.39,12.61,5.23,288,0.95,bicubic,-11.274,-7.136,18
tf_efficientnet_b1.ap_in1k,67.52,32.48,87.75,12.25,7.79,240,0.882,bicubic,-11.756,-6.562,-20
efficientnet_b1.ft_in1k,67.52,32.48,87.47,12.53,7.79,256,1.0,bicubic,-11.28,-6.872,19
mobilevitv2_125.cvnets_in1k,67.48,32.52,87.57,12.43,7.48,256,0.888,bicubic,-12.2,-7.288,-52
tf_efficientnet_cc_b1_8e.in1k,67.48,32.52,87.3,12.7,39.72,240,0.882,bicubic,-11.822,-7.074,-24
repvit_m0_9.dist_300e_in1k,67.43,32.57,87.23,12.77,5.49,224,0.95,bicubic,-11.228,-6.886,24
tf_efficientnet_b2.in1k,67.4,32.6,87.58,12.42,9.11,260,0.89,bicubic,-12.208,-7.134,-57
xception41.tf_in1k,67.26,32.74,87.19,12.81,26.97,299,0.903,bicubic,-11.244,-7.086,23
convnext_femto.d1_in1k,67.19,32.81,87.48,12.52,5.22,288,0.95,bicubic,-11.526,-6.95,5
mixnet_l.ft_in1k,66.96,33.04,86.94,13.06,7.33,224,0.875,bicubic,-12.006,-7.242,-29
pvt_v2_b1.in1k,66.91,33.09,87.41,12.59,14.01,224,0.9,bicubic,-11.794,-7.092,-10
tf_efficientnet_b1.aa_in1k,66.9,33.1,87.02,12.98,7.79,240,0.882,bicubic,-11.928,-7.18,-25
efficientnet_es.ra_in1k,66.86,33.14,86.71,13.29,5.44,224,0.875,bicubic,-11.198,-7.216,32
tf_mixnet_l.in1k,66.78,33.22,86.48,13.52,7.33,224,0.875,bicubic,-11.996,-7.522,-26
repvit_m1.dist_in1k,66.76,33.24,87.18,12.82,5.49,224,0.95,bicubic,-11.778,-6.89,-15
selecsls60b.in1k,66.75,33.25,86.54,13.46,32.77,224,0.875,bicubic,-11.662,-7.628,-1
vit_small_patch16_224.augreg_in1k,66.69,33.31,86.72,13.28,22.05,224,0.9,bicubic,-12.158,-7.568,-41
tf_efficientnetv2_b0.in1k,66.69,33.31,86.7,13.3,7.14,224,0.875,bicubic,-11.668,-7.314,2
mobilevitv2_100.cvnets_in1k,66.61,33.39,87.02,12.98,4.90,256,0.888,bicubic,-11.47,-7.15,13
vit_tiny_patch16_384.augreg_in21k_ft_in1k,66.59,33.41,87.25,12.75,5.79,384,1.0,bicubic,-11.834,-7.292,-12
cs3darknet_m.c2ns_in1k,66.58,33.42,87.18,12.82,9.31,288,0.95,bicubic,-11.054,-6.836,37
levit_128.fb_dist_in1k,66.56,33.44,86.74,13.26,9.21,224,0.9,bicubic,-11.93,-7.272,-22
levit_conv_128.fb_dist_in1k,66.55,33.45,86.73,13.27,9.21,224,0.9,bicubic,-11.944,-7.278,-25
tf_efficientnet_b1.in1k,66.54,33.46,86.7,13.3,7.79,240,0.882,bicubic,-12.022,-7.394,-31
vit_base_patch16_224.augreg_in1k,66.48,33.52,86.26,13.74,86.57,224,0.9,bicubic,-12.674,-7.83,-76
vit_base_patch32_384.augreg_in1k,66.43,33.57,86.96,13.04,88.30,384,1.0,bicubic,-12.326,-7.266,-50
hardcorenas_f.miil_green_in1k,66.36,33.64,86.19,13.81,8.20,224,0.875,bilinear,-11.736,-7.612,-3
efficientnet_b0.ra_in1k,66.25,33.75,85.97,14.03,5.29,224,0.875,bicubic,-11.444,-7.562,17
cs3darknet_focus_m.c2ns_in1k,66.24,33.76,87.08,12.92,9.30,288,0.95,bicubic,-11.044,-6.886,39
selecsls60.in1k,66.22,33.78,86.33,13.67,30.67,224,0.875,bicubic,-11.768,-7.5,0
tf_efficientnet_cc_b0_8e.in1k,66.22,33.78,86.23,13.77,24.01,224,0.875,bicubic,-11.684,-7.432,4
tf_efficientnet_em.in1k,66.15,33.85,86.36,13.64,6.90,240,0.882,bicubic,-11.976,-7.688,-16
densenetblur121d.ra_in1k,66.14,33.86,86.6,13.4,8.00,288,0.95,bicubic,-11.182,-7.188,28
resmlp_12_224.fb_distilled_in1k,66.12,33.88,86.62,13.38,15.35,224,0.875,bicubic,-11.834,-6.94,-5
ghostnetv2_160.in1k,66.08,33.92,86.73,13.27,12.39,224,0.875,bicubic,-11.752,-7.21,0
efficientnet_b1_pruned.in1k,66.07,33.93,86.55,13.45,6.33,240,0.882,bicubic,-12.17,-7.284,-32
rexnet_100.nav_in1k,66.02,33.98,86.49,13.51,4.80,224,0.875,bicubic,-11.836,-7.15,-8
tinynet_a.in1k,66.02,33.98,85.78,14.22,6.19,192,0.875,bicubic,-11.628,-7.76,-1
poolformerv2_s12.sail_in1k,65.89,34.11,86.51,13.49,11.89,224,1.0,bicubic,-12.112,-7.354,-21
hardcorenas_e.miil_green_in1k,65.83,34.17,85.97,14.03,8.07,224,0.875,bilinear,-11.96,-7.73,-12
ese_vovnet19b_dw.ra_in1k,65.77,34.23,86.47,13.53,6.54,288,0.95,bicubic,-11.974,-7.314,-14
mobilenetv3_large_100.miil_in21k_ft_in1k,65.77,34.23,85.18,14.82,5.48,224,0.875,bilinear,-12.15,-7.734,-25
convnext_tiny.fb_in22k_ft_in1k,65.65,34.35,86.62,13.38,28.59,288,1.0,bicubic,-13.248,-8.054,-103
hardcorenas_d.miil_green_in1k,65.65,34.35,85.45,14.55,7.50,224,0.875,bilinear,-11.784,-8.04,-4
poolformer_s12.sail_in1k,65.63,34.37,86.21,13.79,11.92,224,0.9,bicubic,-11.61,-7.322,7
dpn68b.mx_in1k,65.62,34.38,85.95,14.05,12.61,224,0.875,bicubic,-11.898,-7.902,-11
selecsls42b.in1k,65.62,34.38,85.84,14.16,32.46,224,0.875,bicubic,-11.55,-7.552,9
convnext_atto_ols.a2_in1k,65.6,34.4,86.26,13.74,3.70,288,0.95,bicubic,-11.616,-7.416,5
fastvit_t8.apple_dist_in1k,65.55,34.45,86.16,13.84,4.03,256,0.9,bicubic,-11.626,-7.138,6
tf_efficientnet_b0.ap_in1k,65.5,34.5,85.57,14.43,5.29,224,0.875,bicubic,-11.59,-7.692,10
tf_efficientnet_lite2.in1k,65.4,34.6,86.02,13.98,6.09,260,0.89,bicubic,-12.062,-7.732,-14
gernet_s.idstcv_in1k,65.15,34.85,85.53,14.47,8.17,224,0.875,bilinear,-11.76,-7.786,11
tf_efficientnet_cc_b0_4e.in1k,65.15,34.85,85.14,14.86,13.31,224,0.875,bicubic,-12.152,-8.196,-13
mobilenetv2_120d.ra_in1k,65.06,34.94,85.99,14.01,5.83,224,0.875,bicubic,-12.248,-7.512,-16
convnext_atto.d2_in1k,64.92,35.08,86.23,13.77,3.70,288,0.95,bicubic,-12.088,-7.472,0
efficientvit_m5.r224_in1k,64.89,35.11,85.39,14.61,12.47,224,0.875,bicubic,-12.168,-7.794,-6
hardcorenas_c.miil_green_in1k,64.87,35.13,85.25,14.75,5.52,224,0.875,bilinear,-12.196,-7.912,-8
repghostnet_150.in1k,64.83,35.17,85.88,14.12,6.58,224,0.875,bicubic,-12.63,-7.63,-31
efficientformerv2_s0.snap_dist_in1k,64.8,35.2,85.65,14.35,3.60,224,0.95,bicubic,-11.314,-7.208,23
densenet169.tv_in1k,64.79,35.21,85.25,14.75,14.15,224,0.875,bicubic,-11.11,-7.778,27
fastvit_t8.apple_in1k,64.73,35.27,85.68,14.32,4.03,256,0.9,bicubic,-11.444,-7.372,19
ghostnetv2_130.in1k,64.72,35.28,85.42,14.58,8.96,224,0.875,bicubic,-12.036,-7.942,-1
mixnet_m.ft_in1k,64.67,35.33,85.46,14.54,5.01,224,0.875,bicubic,-12.59,-7.958,-24
levit_128s.fb_dist_in1k,64.59,35.41,84.73,15.27,7.78,224,0.9,bicubic,-11.936,-8.142,4
levit_conv_128s.fb_dist_in1k,64.59,35.41,84.73,15.27,7.78,224,0.9,bicubic,-11.93,-8.136,4
hardcorenas_b.miil_green_in1k,64.39,35.61,84.88,15.12,5.18,224,0.875,bilinear,-12.158,-7.882,-2
tf_efficientnet_lite1.in1k,64.37,35.63,85.46,14.54,5.42,240,0.882,bicubic,-12.274,-7.764,-7
resmlp_12_224.fb_in1k,64.35,35.65,85.59,14.41,15.35,224,0.875,bicubic,-12.298,-7.588,-9
tf_efficientnet_b0.aa_in1k,64.3,35.7,85.28,14.72,5.29,224,0.875,bicubic,-12.544,-7.938,-13
tf_mixnet_m.in1k,64.26,35.74,85.1,14.9,5.01,224,0.875,bicubic,-12.694,-8.054,-19
densenet121.ra_in1k,64.25,35.75,85.82,14.18,7.98,288,0.95,bicubic,-12.25,-7.548,-3
tf_efficientnet_es.in1k,64.2,35.8,84.74,15.26,5.44,224,0.875,bicubic,-12.398,-8.462,-11
dpn68.mx_in1k,64.12,35.88,85.08,14.92,12.61,224,0.875,bicubic,-12.226,-7.928,-2
vit_small_patch32_224.augreg_in21k_ft_in1k,64.09,35.91,85.55,14.45,22.88,224,0.9,bicubic,-11.904,-7.25,3
mobilenetv2_140.ra_in1k,64.07,35.93,85.03,14.97,6.11,224,0.875,bicubic,-12.446,-7.958,-10
repghostnet_130.in1k,63.96,36.04,84.84,15.16,5.48,224,0.875,bicubic,-12.416,-8.052,-7
hardcorenas_a.miil_green_in1k,63.72,36.28,84.41,15.59,5.26,224,0.875,bilinear,-12.218,-8.098,3
mobilevitv2_075.cvnets_in1k,63.59,36.41,84.95,15.05,2.87,256,0.888,bicubic,-12.018,-7.794,7
tf_mixnet_s.in1k,63.58,36.42,84.26,15.74,4.13,224,0.875,bicubic,-12.072,-8.38,4
tf_efficientnet_b0.in1k,63.52,36.48,84.87,15.13,5.29,224,0.875,bicubic,-13.01,-8.138,-20
mixnet_s.ft_in1k,63.39,36.61,84.72,15.28,4.13,224,0.875,bicubic,-12.604,-8.55,-5
mobilenetv3_large_100.ra_in1k,63.38,36.62,84.08,15.92,5.48,224,0.875,bicubic,-12.386,-8.458,-1
vit_tiny_r_s16_p8_384.augreg_in21k_ft_in1k,63.34,36.66,85.27,14.73,6.36,384,1.0,bicubic,-12.62,-7.992,-6
efficientnet_es_pruned.in1k,63.31,36.69,84.95,15.05,5.44,224,0.875,bicubic,-11.696,-7.494,16
mobilenetv3_rw.rmsp_in1k,63.24,36.76,84.52,15.48,5.48,224,0.875,bicubic,-12.38,-8.184,-4
efficientnet_lite0.ra_in1k,63.24,36.76,84.41,15.59,4.65,224,0.875,bicubic,-12.242,-8.11,2
mobileone_s1.apple_in1k,63.2,36.8,84.21,15.79,4.83,224,0.9,bilinear,-12.586,-8.582,-9
semnasnet_100.rmsp_in1k,63.16,36.84,84.54,15.46,3.89,224,0.875,bicubic,-12.29,-8.058,2
vit_tiny_patch16_224.augreg_in21k_ft_in1k,63.13,36.87,84.87,15.13,5.72,224,0.9,bicubic,-12.332,-7.974,-1
densenet121.tv_in1k,62.94,37.06,84.25,15.75,7.98,224,0.875,bicubic,-11.824,-7.904,12
ghostnetv2_100.in1k,62.9,37.1,84.09,15.91,6.16,224,0.875,bicubic,-12.266,-8.264,-2
edgenext_x_small.in1k,62.81,37.19,84.67,15.33,2.34,288,1.0,bicubic,-12.878,-8.096,-17
mobilenetv2_110d.ra_in1k,62.81,37.19,84.48,15.52,4.52,224,0.875,bicubic,-12.244,-7.704,-1
deit_tiny_distilled_patch16_224.fb_in1k,62.79,37.21,83.93,16.07,5.91,224,0.9,bicubic,-11.714,-7.96,11
tinynet_b.in1k,62.72,37.28,84.22,15.78,3.73,188,0.875,bicubic,-12.258,-7.966,-1
tf_efficientnet_lite0.in1k,62.58,37.42,84.23,15.77,4.65,224,0.875,bicubic,-12.252,-7.94,-1
fbnetc_100.rmsp_in1k,62.45,37.55,83.37,16.63,5.57,224,0.875,bilinear,-12.68,-9.018,-14
tf_mobilenetv3_large_100.in1k,62.44,37.56,83.95,16.05,5.48,224,0.875,bilinear,-13.076,-8.644,-24
repghostnet_111.in1k,62.25,37.75,83.88,16.12,4.54,224,0.875,bicubic,-12.806,-8.312,-15
efficientvit_m4.r224_in1k,61.95,38.05,83.58,16.42,8.80,224,0.875,bicubic,-12.418,-8.4,-4
mnasnet_100.rmsp_in1k,61.92,38.08,83.7,16.3,4.38,224,0.875,bicubic,-12.732,-8.422,-12
vgg19_bn.tv_in1k,61.87,38.13,83.45,16.55,143.68,224,0.875,bilinear,-12.346,-8.394,-4
convit_tiny.fb_in1k,61.59,38.41,84.09,15.91,5.71,224,0.875,bicubic,-11.522,-7.622,12
repghostnet_100.in1k,61.38,38.62,82.75,17.25,4.07,224,0.875,bicubic,-12.826,-8.792,-9
ghostnet_100.in1k,61.25,38.75,82.3,17.7,5.18,224,0.875,bicubic,-12.708,-9.232,-8
spnasnet_100.rmsp_in1k,61.24,38.76,82.76,17.24,4.42,224,0.875,bilinear,-12.854,-9.06,-12
vit_base_patch32_224.augreg_in1k,61.04,38.96,82.73,17.27,88.22,224,0.9,bicubic,-13.854,-9.048,-29
efficientvit_m3.r224_in1k,61.01,38.99,83.2,16.8,6.90,224,0.875,bicubic,-12.364,-8.148,-5
vgg16_bn.tv_in1k,60.77,39.23,82.96,17.04,138.37,224,0.875,bilinear,-12.6,-8.554,-7
semnasnet_075.rmsp_in1k,60.72,39.28,82.54,17.46,2.91,224,0.875,bicubic,-12.284,-8.6,-1
tf_mobilenetv3_large_075.in1k,60.38,39.62,81.97,18.03,3.99,224,0.875,bilinear,-13.05,-9.382,-11
mobilenetv2_100.ra_in1k,60.15,39.85,82.19,17.81,3.50,224,0.875,bicubic,-12.818,-8.826,-3
vit_base_patch32_224.sam_in1k,59.99,40.01,81.22,18.78,88.22,224,0.9,bicubic,-13.704,-9.794,-16
deit_tiny_patch16_224.fb_in1k,59.8,40.2,82.66,17.34,5.72,224,0.9,bicubic,-12.37,-8.456,7
vgg19.tv_in1k,59.71,40.29,81.46,18.54,143.67,224,0.875,bilinear,-12.668,-9.414,-3
edgenext_xx_small.in1k,59.41,40.59,81.84,18.16,1.33,288,1.0,bicubic,-12.468,-8.712,6
vit_tiny_r_s16_p8_224.augreg_in21k_ft_in1k,59.08,40.92,81.76,18.24,6.34,224,0.9,bicubic,-12.718,-9.064,4
tf_mobilenetv3_large_minimal_100.in1k,59.08,40.92,81.13,18.87,3.92,224,0.875,bilinear,-13.184,-9.51,-2
repghostnet_080.in1k,59.06,40.94,81.16,18.84,3.28,224,0.875,bicubic,-13.152,-9.324,-2
vgg13_bn.tv_in1k,58.96,41.04,81.09,18.91,133.05,224,0.875,bilinear,-12.628,-9.288,4
lcnet_100.ra2_in1k,58.92,41.08,81.2,18.8,2.95,224,0.875,bicubic,-13.182,-9.154,-3
vgg16.tv_in1k,58.84,41.16,81.66,18.34,138.36,224,0.875,bilinear,-12.752,-8.724,1
pvt_v2_b0.in1k,58.77,41.23,82.12,17.88,3.67,224,0.9,bicubic,-11.89,-8.076,7
mobileone_s0.apple_in1k,58.58,41.42,80.08,19.92,5.29,224,0.875,bilinear,-12.822,-9.762,1
efficientvit_m2.r224_in1k,58.42,41.58,81.36,18.64,4.19,224,0.875,bicubic,-12.394,-8.782,4
tinynet_c.in1k,58.2,41.8,80.28,19.72,2.46,184,0.875,bicubic,-13.042,-9.452,-1
efficientvit_b0.r224_in1k,58.05,41.95,79.8,20.2,3.41,224,0.95,bicubic,-13.348,-9.628,-4
vgg11_bn.tv_in1k,57.41,42.59,80.01,19.99,132.87,224,0.875,bilinear,-12.972,-9.798,-1
vgg13.tv_in1k,57.14,42.86,79.55,20.45,133.05,224,0.875,bilinear,-12.792,-9.7,0
repghostnet_058.in1k,56.11,43.89,78.51,21.49,2.55,224,0.875,bicubic,-12.804,-9.91,1
vgg11.tv_in1k,55.82,44.18,78.83,21.17,132.86,224,0.875,bilinear,-13.202,-9.794,-5
efficientvit_m1.r224_in1k,55.47,44.53,79.15,20.85,2.98,224,0.875,bicubic,-12.836,-9.52,-1
lcnet_075.ra2_in1k,55.44,44.56,78.35,21.65,2.36,224,0.875,bicubic,-13.342,-10.01,-5
mobilenetv3_small_100.lamb_in1k,54.68,45.32,77.77,22.23,2.54,224,0.875,bicubic,-12.978,-9.866,1
tf_mobilenetv3_small_100.in1k,54.47,45.53,77.07,22.93,2.54,224,0.875,bilinear,-13.452,-10.602,-2
repghostnet_050.in1k,53.55,46.45,76.74,23.26,2.31,224,0.875,bicubic,-13.416,-10.18,1
tinynet_d.in1k,53.43,46.57,76.32,23.68,2.34,152,0.875,bicubic,-13.542,-10.746,-1
mnasnet_small.lamb_in1k,53.27,46.73,75.91,24.09,2.03,224,0.875,bicubic,-12.926,-10.594,0
mobilenetv2_050.lamb_in1k,52.84,47.16,75.45,24.55,1.97,224,0.875,bicubic,-13.108,-10.634,0
tf_mobilenetv3_small_075.in1k,52.16,47.84,75.45,24.55,2.04,224,0.875,bilinear,-13.566,-10.682,-1
mobilenetv3_small_075.lamb_in1k,51.89,48.11,74.74,25.26,2.04,224,0.875,bicubic,-13.346,-10.706,-1
efficientvit_m0.r224_in1k,50.75,49.25,74.47,25.53,2.35,224,0.875,bicubic,-12.52,-10.706,0
lcnet_050.ra2_in1k,49.98,50.02,73.44,26.56,1.88,224,0.875,bicubic,-13.158,-10.942,0
tf_mobilenetv3_small_minimal_100.in1k,49.53,50.47,73.02,26.98,2.04,224,0.875,bilinear,-13.364,-11.218,0
tinynet_e.in1k,46.73,53.27,70.36,29.64,2.04,106,0.875,bicubic,-13.136,-11.402,0
mobilenetv3_small_050.lamb_in1k,44.85,55.15,67.69,32.31,1.59,224,0.875,bicubic,-13.066,-12.49,0
